hhid,cash,eligible,time,male,age35,schooling,nutrition
1743,1,1,0,0,1,0,.2312265
1743,1,1,1,0,1,0,-.58404118
1744,1,1,0,0,1,0,-1.3027663
1744,1,1,1,0,1,0,-.0051984377
1745,1,1,0,0,0,0,.2312265
1745,1,1,1,0,0,0,1.1342897
1746,1,1,0,0,1,0,-5.2771945
1746,1,1,1,0,1,0,.89477426
1747,1,1,0,0,0,0,-.55986595
1747,1,1,1,0,0,0,-1.107469
1748,1,1,0,0,1,0,-.027827401
1748,1,1,1,0,1,0,-.73895663
1749,1,1,0,0,0,0,.99701232
1749,1,1,1,0,0,0,.090938374
1750,1,1,0,0,1,0,-.80018604
1750,1,1,1,0,1,0,1.1342897
1751,1,1,0,0,1,0,.71105605
1751,1,1,1,0,1,0,.89477426
1752,1,1,0,0,1,0,1.762798
1752,1,1,1,0,1,0,.090938374
1753,1,1,0,1,0,0,-.20705713
1753,1,1,1,1,0,0,.090938374
1754,1,1,0,1,0,0,.13590774
1754,1,1,1,1,0,0,-.75259721
1755,1,1,0,0,0,0,.040588982
1755,1,1,1,0,0,0,.090938374
1756,1,1,0,0,0,0,-2.8105581
1756,1,1,1,0,0,0,1.3626938
1757,1,1,0,0,1,0,1.2131901
1757,1,1,1,0,1,0,-1.3164455
1758,1,1,0,1,0,0,.2312265
1758,1,1,1,1,0,0,.89477426
1759,1,1,0,1,0,0,.57339233
1759,1,1,1,1,0,0,-.13405481
1760,1,1,0,1,1,0,.012084668
1760,1,1,1,1,1,0,.090938374
1761,1,1,0,0,1,0,-.42619899
1761,1,1,1,0,1,0,.090938374
1762,1,1,0,0,0,0,-.42619899
1762,1,1,1,0,0,0,-.35590115
1763,1,1,0,0,1,0,-.027827401
1763,1,1,1,0,1,0,-.37333032
1764,1,1,0,0,0,0,.270722
1764,1,1,1,0,0,0,-.13090798
1765,1,1,0,1,1,0,.99701232
1765,1,1,1,1,1,0,1.6986102
1766,1,1,0,0,0,0,-.20705713
1766,1,1,1,0,0,0,.89477426
1767,1,1,0,1,1,0,.2312265
1767,1,1,1,1,1,0,-.35904801
1768,1,1,0,0,1,0,.2312265
1768,1,1,1,0,1,0,-.75760716
1769,1,1,0,0,0,0,.52676296
1769,1,1,1,0,0,0,.89477426
1770,1,1,0,0,0,0,-.88713855
1770,1,1,1,0,0,0,.89477426
1771,1,1,0,1,1,0,.2312265
1771,1,1,1,1,1,0,1.1342897
1772,1,1,0,1,0,0,.33958679
1772,1,1,1,1,0,0,-.35904801
1773,1,1,0,0,0,0,.64020675
1773,1,1,1,0,0,0,-.30261093
1774,1,1,0,1,1,0,.99701232
1774,1,1,1,1,1,0,.090938374
1775,1,1,0,1,0,0,.2312265
1775,1,1,1,1,0,0,.090938374
1776,1,1,0,0,0,0,.99701232
1776,1,1,1,0,0,0,.090938374
1777,1,1,0,1,1,1,-1.1605278
1777,1,1,1,1,1,1,-1.4832587
1778,1,1,0,0,0,0,.2312265
1778,1,1,1,0,0,0,.78385109
1779,1,1,0,0,0,0,.040588982
1779,1,1,1,0,0,0,.090938374
1780,1,1,0,1,0,0,-1.5285813
1780,1,1,1,1,0,0,-.97759044
1781,1,1,0,0,1,0,-.027827401
1781,1,1,1,0,1,0,-.55614346
1782,1,1,0,1,1,0,.2312265
1782,1,1,1,1,1,0,-.80903429
1783,1,1,0,0,0,0,.2312265
1783,1,1,1,0,0,0,.090938374
1784,1,1,0,0,0,0,-2.2238867
1784,1,1,1,0,0,0,.89477426
1785,1,1,0,0,0,0,-.42619899
1785,1,1,1,0,0,0,.89477426
1786,1,1,0,1,0,0,-.1404684
1786,1,1,1,1,0,0,.090938374
1787,1,1,0,1,0,0,.2312265
1787,1,1,1,1,0,0,-.98413897
1788,1,1,0,1,1,0,-.027827401
1788,1,1,1,1,1,0,-.051882915
1789,1,1,0,1,1,0,.2312265
1789,1,1,1,1,1,0,-2.6202931
1790,1,1,0,0,0,0,.99701232
1790,1,1,1,0,0,0,1.2486237
1791,1,1,0,0,1,0,.99701232
1791,1,1,1,0,1,0,.090938374
1792,1,1,0,1,1,0,-1.0260367
1792,1,1,1,1,1,0,.090938374
1793,1,1,0,0,1,0,.2312265
1793,1,1,1,0,1,0,1.6986102
1794,1,1,0,1,0,0,-.099216945
1794,1,1,1,1,0,0,-.4259018
1795,1,1,0,0,1,0,.2312265
1795,1,1,1,0,1,0,-.19051713
1796,1,1,0,1,0,0,.2312265
1796,1,1,1,1,0,0,1.1342897
1797,1,1,0,0,0,0,.040588982
1797,1,1,1,0,0,0,.89477426
1798,1,1,0,0,1,0,.2312265
1798,1,1,1,0,1,0,.090938374
1799,1,1,0,1,0,0,.99701232
1799,1,1,1,1,0,0,-.19051713
1800,1,1,0,1,1,0,1.2131901
1800,1,1,1,1,1,0,1.1342897
1801,1,1,0,1,1,0,1.2792281
1801,1,1,1,1,1,0,1.1342897
1802,1,1,0,0,0,0,.77787042
1802,1,1,1,0,0,0,.090938374
1803,1,1,0,0,1,0,-.20705713
1803,1,1,1,0,1,0,-.13090798
1804,1,1,0,0,0,0,.99701232
1804,1,1,1,0,0,0,.89477426
1805,1,1,0,1,1,0,.99701232
1805,1,1,1,1,1,0,-.19051713
1806,1,1,0,0,0,0,-.57984549
1806,1,1,1,0,0,0,-.41655055
1807,1,1,0,1,0,0,1.762798
1807,1,1,1,1,0,0,1.6986102
1808,1,1,0,1,0,0,.2312265
1808,1,1,1,1,0,0,-1.1748979
1809,1,1,0,1,1,0,-.054729801
1809,1,1,1,1,1,0,.090938374
1810,1,1,0,1,1,0,.87605453
1810,1,1,1,1,1,0,-.19051713
1811,1,1,0,0,1,0,-1.5380946
1811,1,1,1,0,1,0,-3.7188795
1812,1,1,0,0,0,0,1.762798
1812,1,1,1,0,0,0,.78385109
1813,1,1,0,1,0,0,.99701232
1813,1,1,1,1,0,0,-.0051984377
1814,1,1,0,0,0,0,-.054729801
1814,1,1,1,0,0,0,-.27372926
1815,1,1,0,0,1,0,-2.8723528
1815,1,1,1,0,1,0,.95147657
1816,1,1,0,0,0,0,-.80879319
1816,1,1,1,0,0,0,-1.8267827
1817,1,1,0,0,1,0,-1.3027663
1817,1,1,1,0,1,0,.090938374
1818,1,1,0,1,0,1,-.027827401
1818,1,1,1,1,0,1,1.9883273
1819,1,1,0,0,0,0,.2312265
1819,1,1,1,0,0,0,-.19051713
1820,1,1,0,0,0,0,.99701232
1820,1,1,1,0,0,0,-.23584834
1821,1,1,0,0,0,1,.2312265
1821,1,1,1,0,0,1,.090938374
1822,1,1,0,0,1,0,-.33677086
1822,1,1,1,0,1,0,-1.1320556
1823,1,1,0,0,0,0,.99701232
1823,1,1,1,0,0,0,2.4590967
1824,1,1,0,0,0,0,-.09707471
1824,1,1,1,0,0,0,-1.0961212
1825,1,1,0,0,0,0,-1.4404299
1825,1,1,1,0,0,0,-.81311619
1826,1,1,0,0,1,0,-.054729801
1826,1,1,1,0,1,0,-.19051713
1827,1,1,0,0,1,0,.2312265
1827,1,1,1,0,1,0,.89477426
1828,1,1,0,1,1,0,.99701232
1828,1,1,1,1,1,0,-.019984799
1829,1,1,0,1,1,0,-.18229917
1829,1,1,1,1,1,0,.76866341
1830,1,1,0,0,0,0,-1.4167924
1830,1,1,1,0,0,0,.090938374
1831,1,1,0,0,0,0,.093562804
1831,1,1,1,0,0,0,.090938374
1832,1,1,0,0,1,0,-.027827401
1832,1,1,1,0,1,0,1.1342897
1833,1,1,0,1,1,0,.90169352
1833,1,1,1,1,1,0,-.27372926
1834,1,1,0,1,0,0,.99701232
1834,1,1,1,1,0,0,-.922355
1835,1,1,0,0,0,0,.99701232
1835,1,1,1,0,0,0,.89477426
1836,1,1,0,0,0,1,1.2131901
1836,1,1,1,0,0,1,-1.4702091
1837,1,1,0,1,0,0,-.73349202
1837,1,1,1,1,0,0,-.19051713
1838,1,1,0,0,1,0,.2312265
1838,1,1,1,0,1,0,.090938374
1839,1,1,0,1,1,0,.80637479
1839,1,1,1,1,1,0,.090938374
1840,1,1,0,0,1,0,-1.2048393
1840,1,1,1,0,1,0,.89477426
1841,1,1,0,0,0,1,.13590774
1841,1,1,1,0,0,1,.89477426
1842,1,1,0,0,0,0,.99701232
1842,1,1,1,0,0,0,-.19051713
1843,1,1,0,0,1,0,-.20705713
1843,1,1,1,0,1,0,.21979469
1844,1,1,0,1,0,0,.30358475
1844,1,1,1,1,0,0,-1.3405528
1845,1,1,0,1,0,0,-1.3149996
1845,1,1,1,1,0,0,-.51219904
1846,1,1,0,1,1,1,.2312265
1846,1,1,1,1,1,1,.21979469
1847,1,1,0,1,0,0,.12044498
1847,1,1,1,1,0,0,.89477426
1848,1,1,0,1,1,1,-.20705713
1848,1,1,1,1,1,1,-1.4840138
1849,1,1,0,1,0,0,-.55986595
1849,1,1,1,1,0,0,-.79152805
1850,1,1,0,0,1,0,.33958679
1850,1,1,1,0,1,0,.090938374
1851,1,1,0,0,1,0,-3.1812963
1851,1,1,1,0,1,0,-3.3006816
1852,1,1,0,0,1,0,.99701232
1852,1,1,1,0,1,0,.090938374
1853,1,1,0,1,1,0,.32978097
1853,1,1,1,1,1,0,.090938374
1854,1,1,0,0,0,0,-.42619899
1854,1,1,1,0,0,0,.66978103
1855,1,1,0,0,1,0,-.18229917
1855,1,1,1,0,1,0,-.19051713
1856,1,1,0,0,0,0,-.43600485
1856,1,1,1,0,0,0,.090938374
1857,1,1,0,1,0,0,1.762798
1857,1,1,1,1,0,0,1.1342897
1858,1,1,0,1,1,0,-1.1091294
1858,1,1,1,1,1,0,-.55614346
1859,1,1,0,1,1,1,1.6547624
1859,1,1,1,1,1,1,-.19051713
1860,1,1,0,0,0,0,-1.3027663
1860,1,1,1,0,0,0,.090938374
1861,1,1,0,0,1,0,.2312265
1861,1,1,1,0,1,0,.44478786
1862,1,1,0,1,1,0,-5.1723456
1862,1,1,1,1,1,0,-1.7517463
1863,1,1,0,0,0,0,-1.3027663
1863,1,1,1,0,0,0,-.5276041
1864,1,1,0,1,1,1,-.45470327
1864,1,1,1,1,1,1,.090938374
1865,1,1,0,0,0,0,-.36070371
1865,1,1,1,0,0,0,.21979469
1866,1,1,0,0,1,0,.32978097
1866,1,1,1,0,1,0,.090938374
1867,1,1,0,0,0,0,-.43600485
1867,1,1,1,0,0,0,.090938374
1868,1,1,0,0,0,0,.80637479
1868,1,1,1,0,0,0,.090938374
1869,1,1,0,1,0,0,1.762798
1869,1,1,1,1,0,0,.67292786
1870,1,1,0,0,1,0,.80637479
1870,1,1,1,0,1,0,1.6986102
1871,1,1,0,0,1,0,.2312265
1871,1,1,1,0,1,0,.090938374
1872,1,1,0,0,1,0,.99701232
1872,1,1,1,0,1,0,.44478786
1873,1,1,0,0,0,0,.2312265
1873,1,1,1,0,0,0,-.32121125
1874,1,1,0,1,0,0,-.33677086
1874,1,1,1,1,0,0,1.1342897
1875,1,1,0,0,1,0,.90169352
1875,1,1,1,0,1,0,-.067292213
1876,1,1,0,0,0,0,.99701232
1876,1,1,1,0,0,0,-.19051713
1877,1,1,0,0,0,0,-.48238453
1877,1,1,1,0,0,0,-.30562738
1878,1,1,0,0,1,0,-1.3027663
1878,1,1,1,0,1,0,.89477426
1879,1,1,0,0,0,0,.85934865
1879,1,1,1,0,0,0,.89477426
1880,1,1,0,0,1,0,-.49124259
1880,1,1,1,0,1,0,1.1342897
1881,1,1,0,1,0,0,.99701232
1881,1,1,1,1,0,0,.89477426
1882,1,1,0,0,0,0,-.11173841
1882,1,1,1,0,0,0,-.92115343
1883,1,1,0,0,1,0,-3.9586616
1883,1,1,1,0,1,0,-.6068539
1884,1,1,0,0,1,0,.2312265
1884,1,1,1,0,1,0,.89477426
1885,1,1,0,0,0,0,-.57984549
1885,1,1,1,0,0,0,-.97444355
1886,1,1,0,0,0,0,.2312265
1886,1,1,1,0,0,0,.89477426
1887,1,1,0,1,1,0,.040588982
1887,1,1,1,1,1,0,-.067292213
1888,1,1,0,0,1,0,.2312265
1888,1,1,1,0,1,0,-.34231073
1889,1,1,0,0,0,0,-.027827401
1889,1,1,1,0,0,0,1.1342897
1890,1,1,0,0,1,0,-1.2221771
1890,1,1,1,0,1,0,.090938374
1891,1,1,0,0,0,0,.77787042
1891,1,1,1,0,0,0,.090938374
1892,1,1,0,0,0,1,-.20705713
1892,1,1,1,0,0,1,.95147657
1893,1,1,0,1,1,0,-3.095448
1893,1,1,1,1,1,0,.40303707
1894,1,1,0,0,1,0,-.33677086
1894,1,1,1,0,1,0,-.19051713
1895,1,1,0,0,0,0,-.20705713
1895,1,1,1,0,0,0,.89477426
1896,1,1,0,0,0,0,.99701232
1896,1,1,1,0,0,0,.090938374
1897,1,1,0,0,1,0,-.043007422
1897,1,1,1,0,1,0,.89477426
1898,1,1,0,1,1,0,.80637479
1898,1,1,1,1,1,0,.090938374
1899,1,1,0,1,0,0,.80637479
1899,1,1,1,1,0,0,.89477426
1900,1,1,0,0,0,0,.99701232
1900,1,1,1,0,0,0,.090938374
1901,1,1,0,1,1,0,-1.1717757
1901,1,1,1,1,1,0,-1.2223799
1902,1,1,0,0,1,0,-.20705713
1902,1,1,1,0,1,0,-.38478282
1903,1,1,0,0,0,0,.99701232
1903,1,1,1,0,0,0,-.019984799
1904,1,1,0,1,0,0,.2312265
1904,1,1,1,1,0,0,2.4590967
1905,1,1,0,1,0,1,-.044100869
1905,1,1,1,1,0,1,-.37333032
1906,1,1,0,0,0,0,.2312265
1906,1,1,1,0,0,0,.090938374
1907,1,1,0,0,1,0,-5.3974204
1907,1,1,1,0,1,0,.090938374
1908,1,1,0,0,1,0,.99701232
1908,1,1,1,0,1,0,-.19051713
1909,1,1,0,0,0,1,.2312265
1909,1,1,1,0,0,1,.89477426
1910,1,1,0,0,1,0,.2312265
1910,1,1,1,0,1,0,-.13090798
1911,1,1,0,0,0,0,.2312265
1911,1,1,1,0,0,0,.090938374
1912,1,1,0,0,1,0,.99701232
1912,1,1,1,0,1,0,.70447093
1913,1,1,0,0,1,0,-.18229917
1913,1,1,1,0,1,0,-.19051713
1914,1,1,0,0,0,0,.62422389
1914,1,1,1,0,0,0,-.5276041
1915,1,1,0,1,1,0,.2312265
1915,1,1,1,1,1,0,.89477426
1916,1,1,0,0,1,0,.2312265
1916,1,1,1,0,1,0,.090938374
1917,1,1,0,0,1,0,-.69711262
1917,1,1,1,0,1,0,-.55614346
1918,1,1,0,0,0,1,.2312265
1918,1,1,1,0,0,1,.090938374
1919,1,1,0,0,1,0,-1.6214856
1919,1,1,1,0,1,0,-.38779926
1920,1,1,0,0,1,0,-.15004855
1920,1,1,1,0,1,0,.89477426
1921,1,1,0,0,0,0,.2312265
1921,1,1,1,0,0,0,.090938374
1922,1,1,0,1,1,0,.99701232
1922,1,1,1,1,1,0,.89477426
1923,1,1,0,0,0,0,-.34068605
1923,1,1,1,0,0,0,-1.4663283
1924,1,1,0,0,0,0,-4.0916457
1924,1,1,1,0,0,0,.090938374
1925,1,1,0,0,0,0,.2312265
1925,1,1,1,0,0,0,.090938374
1926,1,1,0,0,1,0,-.93743283
1926,1,1,1,0,1,0,-2.4117479
1927,1,1,0,0,0,0,.13590774
1927,1,1,1,0,0,0,-.27687612
1928,1,1,0,0,0,1,.2312265
1928,1,1,1,0,0,1,.090938374
1929,1,1,0,0,0,0,-1.0479527
1929,1,1,1,0,0,0,-1.1614697
1930,1,1,0,0,0,1,.99701232
1930,1,1,1,0,0,1,.090938374
1931,1,1,0,0,0,0,-.73349202
1931,1,1,1,0,0,0,-1.4820628
1932,1,1,0,0,0,0,.012084668
1932,1,1,1,0,0,0,-1.6582267
1933,1,1,0,0,1,0,-4.6160874
1933,1,1,1,0,1,0,.89477426
1934,1,1,0,0,1,0,-.40598994
1934,1,1,1,0,1,0,.89477426
1935,1,1,0,0,1,0,-1.1091294
1935,1,1,1,0,1,0,-.19051713
1936,1,1,0,1,0,0,.80637479
1936,1,1,1,1,0,0,1.6986102
1937,1,1,0,0,0,0,.55872864
1937,1,1,1,0,0,0,-.19051713
1938,1,1,0,0,1,0,.44083148
1938,1,1,1,0,1,0,.090938374
1939,1,1,0,1,0,0,.99701232
1939,1,1,1,1,0,0,.090938374
1940,1,1,0,1,1,0,.99701232
1940,1,1,1,1,1,0,.89477426
1941,1,1,0,1,1,0,.74977493
1941,1,1,1,1,1,0,1.1342897
1942,1,1,0,0,1,1,.2312265
1942,1,1,1,0,1,1,-.30261093
1943,1,1,0,0,1,0,1.0587184
1943,1,1,1,0,1,0,2.4590967
1944,1,1,0,0,0,1,-.33677086
1944,1,1,1,0,0,1,-.19051713
1945,1,1,0,0,0,0,.040588982
1945,1,1,1,0,0,0,-.85758185
1946,1,1,0,0,0,0,.99701232
1946,1,1,1,0,0,0,.090938374
1947,1,1,0,0,0,0,-.054729801
1947,1,1,1,0,0,0,1.1342897
1948,1,1,0,0,1,0,.71105605
1948,1,1,1,0,1,0,.89477426
1949,1,1,0,0,1,0,.99701232
1949,1,1,1,0,1,0,.090938374
1950,1,1,0,0,0,0,.99701232
1950,1,1,1,0,0,0,.090938374
1951,1,1,0,0,0,0,.2312265
1951,1,1,1,0,0,0,-3.0355897
1952,1,1,0,0,0,0,-.2453673
1952,1,1,1,0,0,0,-1.1461467
1953,1,1,0,1,1,0,-5.4494715
1953,1,1,1,1,1,0,1.1342897
1954,1,1,0,0,1,0,.66871107
1954,1,1,1,0,1,0,.44478786
1955,1,1,0,0,1,0,.012084668
1955,1,1,1,0,1,0,.89477426
1956,1,1,0,0,1,0,-.64571434
1956,1,1,1,0,1,0,.89477426
1957,1,1,0,1,0,0,.2312265
1957,1,1,1,1,0,0,-.19051713
1958,1,1,0,0,0,0,.13590774
1958,1,1,1,0,0,0,-.19051713
1959,1,1,0,0,1,0,-1.0503676
1959,1,1,1,0,1,0,-2.5682585
1960,1,1,0,0,1,0,.80637479
1960,1,1,1,0,1,0,-.1042444
1961,1,1,0,0,1,0,-1.4404299
1961,1,1,1,0,1,0,.090938374
1962,1,1,0,0,0,0,.99701232
1962,1,1,1,0,0,0,-.13090798
1963,1,1,0,1,0,0,.80637479
1963,1,1,1,1,0,0,.89477426
1964,1,1,0,1,0,0,-1.5743028
1964,1,1,1,1,0,0,.090938374
1965,1,1,0,1,1,0,-.8699944
1965,1,1,1,1,1,0,.090938374
1966,1,1,0,0,0,0,.33958679
1966,1,1,1,0,0,0,.090938374
1967,1,1,0,0,1,0,.99701232
1967,1,1,1,0,1,0,.090938374
1968,1,1,0,0,0,0,-.33005714
1968,1,1,1,0,0,0,.086058907
1969,1,1,0,1,1,0,-1.1091294
1969,1,1,1,1,1,0,1.1342897
1970,1,1,0,1,1,0,-1.1189909
1970,1,1,1,1,1,0,1.1342897
1971,1,1,0,0,1,0,.99701232
1971,1,1,1,0,1,0,1.1342897
1972,1,1,0,0,0,0,.2312265
1972,1,1,1,0,0,0,.89477426
1973,1,1,0,0,0,0,.2312265
1973,1,1,1,0,0,0,1.1342897
1974,1,1,0,1,1,0,.99701232
1974,1,1,1,1,1,0,.89477426
1975,1,1,0,0,1,0,.99701232
1975,1,1,1,0,1,0,.89477426
1976,1,1,0,0,1,0,.99701232
1976,1,1,1,0,1,0,1.1342897
1977,1,1,0,0,0,0,.2312265
1977,1,1,1,0,0,0,.40303707
1978,1,1,0,1,0,0,.2312265
1978,1,1,1,1,0,0,.090938374
1979,1,1,0,0,0,0,.2312265
1979,1,1,1,0,0,0,-.35904801
1980,1,1,0,0,0,0,-.51435024
1980,1,1,1,0,0,0,-.35904801
1981,1,1,0,1,1,0,-1.1091294
1981,1,1,1,1,1,0,-.13090798
1982,1,1,0,0,1,0,.99701232
1982,1,1,1,0,1,0,.56200475
1983,1,1,0,0,1,1,-.027827401
1983,1,1,1,0,1,1,.090938374
1984,1,1,0,0,0,0,.2312265
1984,1,1,1,0,0,0,-.35904801
1985,1,1,0,0,0,0,.2312265
1985,1,1,1,0,0,0,.090938374
1986,1,1,0,0,1,0,3.6952252
1986,1,1,1,0,1,0,-1.0525967
1987,1,1,0,1,1,0,-1.1408336
1987,1,1,1,1,1,0,-.4259018
1988,1,1,0,0,1,0,-.044100869
1988,1,1,1,0,1,0,-.35904801
1989,1,1,0,0,0,0,-.42619899
1989,1,1,1,0,0,0,-.13090798
1990,1,1,0,1,1,0,2.5285838
1990,1,1,1,1,1,0,-2.8818984
1991,1,1,0,0,1,0,-.2453673
1991,1,1,1,0,1,0,-.24183112
1992,1,1,0,0,1,0,1.2131901
1992,1,1,1,0,1,0,1.1342897
1993,1,1,0,0,0,1,1.2131901
1993,1,1,1,0,0,1,.090938374
1994,1,1,0,0,1,0,.99701232
1994,1,1,1,0,1,0,.090938374
1995,1,1,0,1,1,0,1.762798
1995,1,1,1,1,1,0,.89477426
1996,1,1,0,0,0,0,-.57984549
1996,1,1,1,0,0,0,.89477426
1997,1,1,0,0,1,0,.52041852
1997,1,1,1,0,1,0,-.94791037
1998,1,1,0,0,1,1,.99701232
1998,1,1,1,0,1,1,.33980331
1999,1,1,0,1,0,1,.99701232
1999,1,1,1,1,0,1,.76866341
2000,1,1,0,1,1,1,-.054729801
2000,1,1,1,1,1,1,.89477426
